CaseID,trace,length
1-653988751,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-653989471,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, <EOS>",11
1-654056225,"<BOS>, Accepted, Completed, Accepted, Completed, Accepted, Completed, Accepted, Completed, <EOS>",8
1-654146231,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-654348241,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-654369162,"<BOS>, Accepted, Completed, <EOS>",2
1-654403938,"<BOS>, Accepted, Queued, Queued, Queued, Accepted, Completed, <EOS>",6
1-655213351,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-655235043,"<BOS>, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Completed, <EOS>",7
1-655379467,"<BOS>, Accepted, Completed, <EOS>",2
1-655429981,"<BOS>, Accepted, Completed, <EOS>",2
1-655536176,"<BOS>, Accepted, Completed, <EOS>",2
1-655607132,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-655719611,"<BOS>, Accepted, Completed, <EOS>",2
1-655739451,"<BOS>, Accepted, Completed, <EOS>",2
1-656151409,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-656224707,"<BOS>, Accepted, Completed, <EOS>",2
1-656225465,"<BOS>, Accepted, Queued, Accepted, Completed, <EOS>",4
1-656510751,"<BOS>, Accepted, Completed, Accepted, Completed, <EOS>",4
1-656868426,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-657063150,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",12
1-657163590,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-657368644,"<BOS>, Accepted, Completed, <EOS>",2
1-657412381,"<BOS>, Queued, Accepted, Completed, Accepted, Completed, <EOS>",5
1-657534681,"<BOS>, Accepted, Completed, <EOS>",2
1-657768145,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-657874936,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-657934265,"<BOS>, Accepted, Completed, <EOS>",2
1-658022616,"<BOS>, Accepted, Completed, <EOS>",2
1-658063672,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-658092528,"<BOS>, Accepted, Completed, <EOS>",2
1-658125909,"<BOS>, Accepted, Completed, <EOS>",2
1-658259614,"<BOS>, Accepted, Completed, <EOS>",2
1-658537939,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-658594692,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-658627294,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-658627419,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-658792860,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-659137375,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-659170761,"<BOS>, Accepted, Completed, <EOS>",2
1-659231191,"<BOS>, Accepted, Completed, <EOS>",2
1-659239126,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-659284621,"<BOS>, Accepted, Completed, <EOS>",2
1-659284863,"<BOS>, Accepted, Completed, <EOS>",2
1-659376592,"<BOS>, Accepted, Completed, <EOS>",2
1-659539868,"<BOS>, Accepted, Completed, <EOS>",2
1-659618631,"<BOS>, Accepted, Completed, <EOS>",2
1-659716213,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-659718901,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-659782951,"<BOS>, Accepted, Completed, <EOS>",2
1-659922661,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-659934601,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-660054568,"<BOS>, Accepted, Completed, <EOS>",2
1-660268091,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Accepted, Queued, Accepted, Completed, Accepted, Completed, <EOS>",12
1-660374694,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-660393401,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-660483225,"<BOS>, Accepted, Completed, <EOS>",2
1-660509893,"<BOS>, Accepted, Queued, Accepted, Completed, <EOS>",4
1-660592931,"<BOS>, Accepted, Completed, <EOS>",2
1-660602952,"<BOS>, Accepted, Completed, <EOS>",2
1-660636558,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, <EOS>",5
1-660648920,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Completed, <EOS>",9
1-660785867,"<BOS>, Accepted, Completed, <EOS>",2
1-660786538,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-660808741,"<BOS>, Accepted, Completed, <EOS>",2
1-660873096,"<BOS>, Accepted, Completed, <EOS>",2
1-660903884,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-660908181,"<BOS>, Accepted, Completed, <EOS>",2
1-660948681,"<BOS>, Accepted, Completed, <EOS>",2
1-660949435,"<BOS>, Accepted, Completed, <EOS>",2
1-660956878,"<BOS>, Accepted, Completed, <EOS>",2
1-661132868,"<BOS>, Accepted, Completed, <EOS>",2
1-661134924,"<BOS>, Accepted, Queued, Accepted, Accepted, Completed, <EOS>",5
1-661184751,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, <EOS>",7
1-661231558,"<BOS>, Accepted, Completed, <EOS>",2
1-661706786,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-662272981,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-662956121,"<BOS>, Accepted, Completed, <EOS>",2
1-663582660,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",6
1-663749238,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-663851111,"<BOS>, Accepted, Completed, <EOS>",2
1-663891165,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-664001411,"<BOS>, Accepted, Completed, <EOS>",2
1-664579051,"<BOS>, Accepted, Completed, <EOS>",2
1-664730121,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-664912261,"<BOS>, Accepted, Completed, <EOS>",2
1-669119156,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",9
1-669144071,"<BOS>, Accepted, Completed, <EOS>",2
1-669202942,"<BOS>, Accepted, Completed, <EOS>",2
1-669804759,"<BOS>, Accepted, Completed, <EOS>",2
1-670052598,"<BOS>, Accepted, Completed, <EOS>",2
1-670754761,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Accepted, Completed, Accepted, Completed, <EOS>",12
1-671350354,"<BOS>, Accepted, Completed, <EOS>",2
1-671512033,"<BOS>, Accepted, Completed, <EOS>",2
1-671933304,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-672299434,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-672506739,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",7
1-672647650,"<BOS>, Accepted, Completed, <EOS>",2
1-672740630,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-672743704,"<BOS>, Accepted, Completed, <EOS>",2
1-672807011,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-672860819,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-672862385,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",6
1-672975080,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-673056371,"<BOS>, Accepted, Completed, <EOS>",2
1-673143636,"<BOS>, Accepted, Completed, <EOS>",2
1-673151866,"<BOS>, Accepted, Completed, <EOS>",2
1-673197539,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-673224718,"<BOS>, Accepted, Queued, Accepted, Accepted, Completed, <EOS>",5
1-673359575,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-673405851,"<BOS>, Accepted, Completed, <EOS>",2
1-673429845,"<BOS>, Accepted, Queued, Queued, Accepted, Completed, <EOS>",5
1-673434441,"<BOS>, Accepted, Completed, <EOS>",2
1-673487817,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-675046360,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-675115616,"<BOS>, Accepted, Completed, <EOS>",2
1-675150191,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",7
1-675150672,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-675664904,"<BOS>, Accepted, Completed, <EOS>",2
1-675685459,"<BOS>, Accepted, Accepted, Completed, Accepted, Queued, Accepted, Completed, <EOS>",7
1-675739721,"<BOS>, Accepted, Completed, <EOS>",2
1-675758382,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-675758444,"<BOS>, Accepted, Completed, <EOS>",2
1-675797761,"<BOS>, Accepted, Accepted, Completed, Accepted, Queued, Accepted, Completed, <EOS>",7
1-675826063,"<BOS>, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",14
1-675828021,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-677811170,"<BOS>, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",11
1-678370811,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-678626550,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-678755621,"<BOS>, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",9
1-679235759,"<BOS>, Accepted, Completed, <EOS>",2
1-681706381,"<BOS>, Accepted, Completed, <EOS>",2
1-681864502,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-681929091,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-682059903,"<BOS>, Accepted, Queued, Accepted, Completed, <EOS>",4
1-682262974,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Completed, <EOS>",28
1-682277823,"<BOS>, Accepted, Completed, <EOS>",2
1-682342767,"<BOS>, Accepted, Queued, Accepted, Completed, <EOS>",4
1-682357851,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-682409211,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-682409241,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-683064635,"<BOS>, Accepted, Completed, <EOS>",2
1-683298971,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-683752875,"<BOS>, Accepted, Queued, Accepted, Accepted, Completed, <EOS>",5
1-684108661,"<BOS>, Accepted, Completed, <EOS>",2
1-684991415,"<BOS>, Accepted, Completed, <EOS>",2
1-685018675,"<BOS>, Accepted, Completed, <EOS>",2
1-685134878,"<BOS>, Queued, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",10
1-685300128,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-686405886,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-686475951,"<BOS>, Accepted, Completed, <EOS>",2
1-686477306,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-686531969,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Accepted, Completed, Accepted, Completed, <EOS>",9
1-686535660,"<BOS>, Accepted, Completed, <EOS>",2
1-686557724,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-686581779,"<BOS>, Accepted, Completed, <EOS>",2
1-686642441,"<BOS>, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",7
1-686642543,"<BOS>, Queued, Accepted, Accepted, Queued, Queued, Accepted, Completed, Accepted, Completed, <EOS>",9
1-686854421,"<BOS>, Accepted, Completed, <EOS>",2
1-686856862,"<BOS>, Accepted, Completed, <EOS>",2
1-686945977,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-686966285,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-687129760,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-687133944,"<BOS>, Accepted, Completed, <EOS>",2
1-687309895,"<BOS>, Accepted, Completed, <EOS>",2
1-687587336,"<BOS>, Accepted, Completed, <EOS>",2
1-687589251,"<BOS>, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",13
1-687649700,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-687668119,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-687830906,"<BOS>, Accepted, Completed, <EOS>",2
1-688280019,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",7
1-688342754,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-688380091,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",9
1-688491391,"<BOS>, Accepted, Completed, <EOS>",2
1-688509388,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-688515611,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-688564654,"<BOS>, Accepted, Completed, <EOS>",2
1-688564824,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",7
1-688725917,"<BOS>, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Completed, <EOS>",7
1-689160381,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-689176751,"<BOS>, Accepted, Completed, Accepted, Completed, <EOS>",4
1-689252781,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-689341321,"<BOS>, Accepted, Completed, <EOS>",2
1-689469104,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",10
1-689525975,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-690184941,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-690190570,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-690249637,"<BOS>, Accepted, Completed, <EOS>",2
1-690327801,"<BOS>, Accepted, Completed, <EOS>",2
1-690327837,"<BOS>, Accepted, Completed, Accepted, Completed, <EOS>",4
1-690352118,"<BOS>, Accepted, Completed, <EOS>",2
1-690419865,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-690447511,"<BOS>, Queued, Accepted, Accepted, Completed, <EOS>",4
1-690458151,"<BOS>, Accepted, Completed, <EOS>",2
1-690762471,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, <EOS>",5
1-690896014,"<BOS>, Accepted, Completed, <EOS>",2
1-690926911,"<BOS>, Accepted, Completed, <EOS>",2
1-690931471,"<BOS>, Accepted, Queued, Accepted, Completed, <EOS>",4
1-691031201,"<BOS>, Accepted, Completed, <EOS>",2
1-691093464,"<BOS>, Accepted, Completed, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",8
1-691146566,"<BOS>, Accepted, Completed, <EOS>",2
1-691176158,"<BOS>, Accepted, Completed, <EOS>",2
1-691221687,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",10
1-691767241,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-691786096,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-691786330,"<BOS>, Accepted, Queued, Accepted, Accepted, Completed, <EOS>",5
1-691832225,"<BOS>, Accepted, Completed, <EOS>",2
1-692042197,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-692055495,"<BOS>, Accepted, Queued, Accepted, Completed, <EOS>",4
1-692193396,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-692715494,"<BOS>, Accepted, Completed, <EOS>",2
1-692813576,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-692959195,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-693343054,"<BOS>, Accepted, Completed, <EOS>",2
1-693357728,"<BOS>, Accepted, Completed, <EOS>",2
1-693456968,"<BOS>, Accepted, Queued, Queued, Accepted, Completed, <EOS>",5
1-693469757,"<BOS>, Accepted, Completed, <EOS>",2
1-693469771,"<BOS>, Accepted, Completed, <EOS>",2
1-693592211,"<BOS>, Accepted, Completed, <EOS>",2
1-693595112,"<BOS>, Accepted, Completed, <EOS>",2
1-693595201,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Completed, <EOS>",6
1-693732401,"<BOS>, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",7
1-693741781,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-693748777,"<BOS>, Accepted, Completed, <EOS>",2
1-693789171,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, <EOS>",5
1-693812929,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-693895885,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-693937519,"<BOS>, Accepted, Completed, <EOS>",2
1-694212171,"<BOS>, Accepted, Completed, <EOS>",2
1-694222066,"<BOS>, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, <EOS>",8
1-694338411,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-694346343,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-694354058,"<BOS>, Accepted, Queued, Queued, Accepted, Completed, <EOS>",5
1-694385837,"<BOS>, Accepted, Completed, Accepted, Completed, Accepted, Accepted, Completed, Accepted, Completed, <EOS>",9
1-694420679,"<BOS>, Accepted, Completed, <EOS>",2
1-694464235,"<BOS>, Accepted, Completed, <EOS>",2
1-694509209,"<BOS>, Accepted, Completed, <EOS>",2
1-694597155,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
