CaseID,trace,length
1-738477002,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738477121,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738477325,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",17
1-738477417,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738477454,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738477484,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738477691,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738477741,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738479079,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738479208,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738479350,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738479512,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738479589,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738479640,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738481907,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738481991,"<BOS>, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",11
1-738482041,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738482411,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738482471,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738482493,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738482543,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738482595,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738482680,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738482729,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738482828,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738482846,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738490180,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738490269,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738490593,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738490731,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738490777,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738490989,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738491046,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738491081,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738491229,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738491243,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738491308,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738491604,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738491844,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738491981,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738492000,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738492077,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738494976,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738495152,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738495597,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738495608,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738495737,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738495771,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738495814,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738495845,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738495954,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",9
1-738496002,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738496443,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",12
1-738496476,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738496584,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738496653,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738496931,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",9
1-738496977,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738497067,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738498947,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738499032,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-738499184,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738499191,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738499306,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738499316,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738499421,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738499557,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738499574,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738499841,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738499893,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738501549,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738501642,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738503076,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738503221,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-738503291,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",16
1-738503382,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738503397,"<BOS>, Accepted, Queued, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738503745,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738505928,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738505947,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738506442,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738506787,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738508411,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738508437,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738508441,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738509914,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738510011,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510087,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510133,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510149,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510174,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510181,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510411,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",8
1-738510455,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738510564,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738512384,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738512606,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738515627,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",21
1-738515906,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738515915,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738516134,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738516353,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738516564,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738516847,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738516871,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738516914,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738516968,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738516996,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738517178,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",21
1-738517299,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738517465,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738517684,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738517788,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738517834,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738517873,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738519918,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738519974,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738520011,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738520313,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738520406,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",29
1-738520439,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738520583,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738520660,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738520958,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-738521074,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738521200,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738521237,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738521302,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738521380,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738521720,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738521781,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738521911,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738521931,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738521961,"<BOS>, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738521971,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738522001,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738522011,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738522021,"<BOS>, Queued, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738522031,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738522041,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738522051,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738522061,"<BOS>, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738522071,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738526946,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738527048,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738527073,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738527133,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527216,"<BOS>, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",8
1-738527224,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-738527296,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738527413,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527447,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738527476,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527582,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738527646,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527659,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527777,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527817,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Completed, Accepted, Completed, Completed, <EOS>",9
1-738527854,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527884,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738527926,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738527937,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738527949,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738527972,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528005,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738528086,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738528122,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528145,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528156,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528238,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528250,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528261,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528273,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528285,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738528364,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738528711,"<BOS>, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738530454,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738530474,"<BOS>, Accepted, Accepted, Queued, Queued, Completed, Completed, <EOS>",6
1-738530625,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-738530767,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738530967,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738531008,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738531119,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738531149,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738531189,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738531308,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738531727,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738532339,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738535760,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738536614,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738536943,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",9
1-738536998,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738537099,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738537180,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738537252,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738537278,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738537309,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738537355,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738537438,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738537727,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738537776,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738537801,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",9
1-738538092,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738538265,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738538378,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738538552,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738538732,"<BOS>, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738538961,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738539084,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738539178,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",11
1-738539195,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738539201,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738539226,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738539305,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738539429,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738539437,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738539534,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738539569,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-738539574,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738539604,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738539654,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738539862,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738540584,"<BOS>, Queued, Accepted, Completed, <EOS>",3
1-738543481,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738543528,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738543543,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",18
1-738545008,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",17
1-738545884,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738550941,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738550991,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738551061,"<BOS>, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738551071,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738551101,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738551361,"<BOS>, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Queued, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738551371,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738551391,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738551401,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738551471,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738551481,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738551511,"<BOS>, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738551541,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738551591,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738551651,"<BOS>, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",11
1-738551671,"<BOS>, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",10
1-738551731,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738551761,"<BOS>, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738551821,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738551826,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738552941,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738553017,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738553029,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738553104,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738553123,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-738553174,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738553347,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738554264,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738554303,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738554633,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738554818,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",7
1-738557956,"<BOS>, Accepted, Accepted, Accepted, Completed, <EOS>",4
1-738557962,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738558081,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738558134,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738558435,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738558779,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738558802,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738558868,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738565236,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738565786,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-738568055,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738568317,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738568376,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-738568447,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738568465,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",24
1-738568530,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738568861,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738568875,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738568885,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738569907,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738570071,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738570563,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738570957,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
